period,location,sentiment,comments,avg_confidence,share
post_election_upto_forming_government,বরগুনা,negative,1,0.6307025345729101,0.25
post_election_upto_forming_government,বরগুনা,neutral,1,0.41796260732695006,0.25
post_election_upto_forming_government,বরগুনা,positive,1,0.3060140549391087,0.25
post_election_upto_forming_government,বরগুনা,sarcastic_negative,1,0.42117788056115757,0.25
post_election_upto_forming_government,বাগেরহাট,neutral,2,0.5391387202322333,0.5
post_election_upto_forming_government,বাগেরহাট,positive,1,0.4201704269410192,0.25
post_election_upto_forming_government,বাগেরহাট,sarcastic_negative,1,0.3333112484537334,0.25
post_election_upto_forming_government,বান্দরবান,negative,1,0.5040057974060189,0.3333333333333333
post_election_upto_forming_government,বান্দরবান,positive,1,0.40532518249712407,0.3333333333333333
post_election_upto_forming_government,বান্দরবান,sarcastic_negative,1,0.5670698299162058,0.3333333333333333
post_election_upto_forming_government,ব্রাহ্মণবাড়িয়া,negative,2,0.3538489023006157,0.3333333333333333
post_election_upto_forming_government,ব্রাহ্মণবাড়িয়া,neutral,2,0.3514972490171387,0.3333333333333333
post_election_upto_forming_government,ব্রাহ্মণবাড়িয়া,sarcastic_negative,2,0.4523350590168569,0.3333333333333333
post_election_upto_forming_government,ভোলা,negative,1,0.47740501370559196,0.14285714285714285
post_election_upto_forming_government,ভোলা,neutral,1,0.936638240937475,0.14285714285714285
post_election_upto_forming_government,ভোলা,positive,1,0.33628628024039786,0.14285714285714285
post_election_upto_forming_government,ভোলা,sarcastic_negative,4,0.4705150439520157,0.5714285714285714
post_election_upto_forming_government,ময়মনসিংহ,negative,4,0.419079939661293,0.36363636363636365
post_election_upto_forming_government,ময়মনসিংহ,neutral,1,0.9493879242371537,0.09090909090909091
post_election_upto_forming_government,ময়মনসিংহ,positive,2,0.5457887101951503,0.18181818181818182
post_election_upto_forming_government,ময়মনসিংহ,sarcastic_negative,4,0.42234269475342595,0.36363636363636365
post_election_upto_forming_government,মাগুরা,neutral,1,0.45306109941762446,1.0
post_election_upto_forming_government,মানিকগঞ্জ,negative,1,0.5509445309613177,0.5
post_election_upto_forming_government,মানিকগঞ্জ,positive,1,0.49885134755712024,0.5
post_election_upto_forming_government,মুন্সিগঞ্জ,sarcastic_negative,1,0.4102196920550505,1.0
post_election_upto_forming_government,মেহেরপুর,sarcastic_negative,2,0.398819752757838,1.0
post_election_upto_forming_government,মৌলভীবাজার,negative,1,0.36490232346585,0.2
post_election_upto_forming_government,মৌলভীবাজার,neutral,1,0.4622158027205778,0.2
post_election_upto_forming_government,মৌলভীবাজার,positive,1,0.4466810482054989,0.2
post_election_upto_forming_government,মৌলভীবাজার,sarcastic_negative,2,0.560605797130382,0.4
post_election_upto_forming_government,যশোর,negative,1,0.6357727451662334,0.25
post_election_upto_forming_government,যশোর,neutral,1,0.3860367871644947,0.25
post_election_upto_forming_government,যশোর,positive,1,0.3925120606402644,0.25
post_election_upto_forming_government,যশোর,sarcastic_negative,1,0.4773943416368789,0.25
post_election_upto_forming_government,রাঙ্গামাটি,negative,1,0.48459578802165676,0.5
post_election_upto_forming_government,রাঙ্গামাটি,sarcastic_negative,1,0.35210524474978794,0.5
post_election_upto_forming_government,রাজবাড়ী,positive,1,0.4032364599101875,0.5
post_election_upto_forming_government,রাজবাড়ী,sarcastic_negative,1,0.36571663194993087,0.5
post_election_upto_forming_government,লক্ষ্মীপুর,negative,1,0.3618907382343412,0.16666666666666666
post_election_upto_forming_government,লক্ষ্মীপুর,positive,2,0.37847234267279634,0.3333333333333333
post_election_upto_forming_government,লক্ষ্মীপুর,sarcastic_negative,3,0.5239112220613734,0.5
post_election_upto_forming_government,লালমনিরহাট,negative,1,0.5531814962171818,1.0
post_election_upto_forming_government,শরীয়তপুর,neutral,1,0.3702205706786607,0.25
post_election_upto_forming_government,শরীয়তপুর,positive,1,0.5078642629819579,0.25
post_election_upto_forming_government,শরীয়তপুর,sarcastic_negative,2,0.4490495501206193,0.5
post_election_upto_forming_government,শেরপুর,neutral,1,0.38715699940063186,0.5
post_election_upto_forming_government,শেরপুর,sarcastic_negative,1,0.35275264135866213,0.5
post_election_upto_forming_government,সাতক্ষীরা,negative,2,0.6093345741935202,0.4
post_election_upto_forming_government,সাতক্ষীরা,positive,1,0.6938070689355245,0.2
post_election_upto_forming_government,সাতক্ষীরা,sarcastic_negative,2,0.421234488039124,0.4
post_election_upto_forming_government,সুনামগঞ্জ,negative,6,0.5337644625944501,0.6
post_election_upto_forming_government,সুনামগঞ্জ,positive,1,0.3488746122666875,0.1
post_election_upto_forming_government,সুনামগঞ্জ,sarcastic_negative,3,0.4195853919574026,0.3
post_election_upto_forming_government,হবিগঞ্জ,negative,1,0.37245322174793755,0.3333333333333333
post_election_upto_forming_government,হবিগঞ্জ,positive,1,0.5576325020223228,0.3333333333333333
post_election_upto_forming_government,হবিগঞ্জ,sarcastic_negative,1,0.3671423319283492,0.3333333333333333
post_forming_government,Bagerhat,negative,4,0.5477239189232302,0.4
post_forming_government,Bagerhat,neutral,1,0.35295804365368666,0.1
post_forming_government,Bagerhat,positive,2,0.46755964316410326,0.2
post_forming_government,Bagerhat,sarcastic_negative,3,0.3802847844051222,0.3
post_forming_government,Bandarban,negative,2,0.5357156417131373,0.6666666666666666
post_forming_government,Bandarban,sarcastic_negative,1,0.4093940743400722,0.3333333333333333
post_forming_government,Barguna,negative,2,0.4181943403207977,0.4
post_forming_government,Barguna,positive,1,0.36983907186599885,0.2
post_forming_government,Barguna,sarcastic_negative,2,0.42359991407131425,0.4
post_forming_government,Barishal,negative,40,0.5297343674545759,0.3669724770642202
post_forming_government,Barishal,neutral,5,0.7051943719024101,0.045871559633027525
post_forming_government,Barishal,positive,17,0.532196349029405,0.1559633027522936
post_forming_government,Barishal,sarcastic_negative,47,0.48146831975421533,0.43119266055045874
post_forming_government,Bhola,negative,9,0.4072210215280524,0.4090909090909091
post_forming_government,Bhola,neutral,3,0.7226400585081961,0.13636363636363635
post_forming_government,Bhola,positive,5,0.5707328103029355,0.22727272727272727
post_forming_government,Bhola,sarcastic_negative,5,0.44461953335379356,0.22727272727272727
post_forming_government,Bogura,negative,8,0.45459453437391384,0.25
post_forming_government,Bogura,neutral,5,0.5948634383407619,0.15625
post_forming_government,Bogura,positive,6,0.49572689083595695,0.1875
post_forming_government,Bogura,sarcastic_negative,13,0.49181726115313046,0.40625
post_forming_government,Brahmanbaria,negative,3,0.5383807739251455,0.15789473684210525
post_forming_government,Brahmanbaria,neutral,3,0.7019814052335828,0.15789473684210525
post_forming_government,Brahmanbaria,positive,6,0.49500191895815426,0.3157894736842105
post_forming_government,Brahmanbaria,sarcastic_negative,7,0.4475992138795906,0.3684210526315789
post_forming_government,Chandpur,negative,8,0.5588979381211611,0.2857142857142857
post_forming_government,Chandpur,neutral,5,0.5421254690876356,0.17857142857142858
post_forming_government,Chandpur,positive,7,0.4693411784859247,0.25
post_forming_government,Chandpur,sarcastic_negative,8,0.4115198909170205,0.2857142857142857
post_forming_government,Chapainawabganj,neutral,1,0.4321465586237493,0.3333333333333333
post_forming_government,Chapainawabganj,sarcastic_negative,2,0.47619739536707717,0.6666666666666666
post_forming_government,Chattogram,negative,81,0.5021124857755379,0.3347107438016529
post_forming_government,Chattogram,neutral,15,0.4951945527655388,0.06198347107438017
post_forming_government,Chattogram,positive,42,0.5397472450680232,0.17355371900826447
post_forming_government,Chattogram,sarcastic_negative,104,0.46864623442239195,0.4297520661157025
post_forming_government,Chuadanga,positive,1,0.30287193939496665,0.5
post_forming_government,Chuadanga,sarcastic_negative,1,0.47031110824474254,0.5
post_forming_government,Cox's Bazar,negative,11,0.5189772466121956,0.34375
post_forming_government,Cox's Bazar,neutral,1,0.645682615021732,0.03125
post_forming_government,Cox's Bazar,positive,7,0.48419643717711364,0.21875
post_forming_government,Cox's Bazar,sarcastic_negative,13,0.45303024931743885,0.40625
post_forming_government,Cumilla,negative,22,0.47436906864122863,0.3333333333333333
post_forming_government,Cumilla,neutral,4,0.5907781142903678,0.06060606060606061
post_forming_government,Cumilla,positive,15,0.5110295166426833,0.22727272727272727
post_forming_government,Cumilla,sarcastic_negative,25,0.4698289087587002,0.3787878787878788
post_forming_government,Dhaka,negative,345,0.5110691217421568,0.3415841584158416
post_forming_government,Dhaka,neutral,87,0.5794660393917409,0.08613861386138613
post_forming_government,Dhaka,positive,153,0.519442190097447,0.15148514851485148
post_forming_government,Dhaka,sarcastic_negative,425,0.4537926884343934,0.4207920792079208
post_forming_government,Dinajpur,negative,8,0.4689789926302197,0.34782608695652173
post_forming_government,Dinajpur,neutral,3,0.3990911329613028,0.13043478260869565
post_forming_government,Dinajpur,positive,6,0.5798522241831137,0.2608695652173913
post_forming_government,Dinajpur,sarcastic_negative,6,0.5052342603686181,0.2608695652173913
post_forming_government,Faridpur,negative,6,0.4939706121144823,0.3157894736842105
post_forming_government,Faridpur,neutral,1,0.5986488598257312,0.05263157894736842
post_forming_government,Faridpur,positive,2,0.510935527147857,0.10526315789473684
post_forming_government,Faridpur,sarcastic_negative,10,0.4132966709215168,0.5263157894736842
post_forming_government,Feni,negative,8,0.5107395945902783,0.3333333333333333
post_forming_government,Feni,neutral,3,0.6084250672929263,0.125
post_forming_government,Feni,positive,4,0.4785006909888601,0.16666666666666666
post_forming_government,Feni,sarcastic_negative,9,0.5284921299368697,0.375
post_forming_government,Gaibandha,positive,1,0.8818849402571152,0.3333333333333333
post_forming_government,Gaibandha,sarcastic_negative,2,0.3773033155661414,0.6666666666666666
post_forming_government,Gazipur,negative,28,0.5435818207835171,0.39436619718309857
post_forming_government,Gazipur,neutral,2,0.699515892433743,0.028169014084507043
post_forming_government,Gazipur,positive,9,0.5318590795257201,0.1267605633802817
post_forming_government,Gazipur,sarcastic_negative,32,0.428983395542621,0.4507042253521127
post_forming_government,Gopalganj,negative,1,0.37525434368783306,0.16666666666666666
post_forming_government,Gopalganj,neutral,1,0.4649963357426665,0.16666666666666666
post_forming_government,Gopalganj,positive,1,0.5424402573130659,0.16666666666666666
post_forming_government,Gopalganj,sarcastic_negative,3,0.4533496482385349,0.5
post_forming_government,Habiganj,negative,1,0.6379842567659965,0.14285714285714285
post_forming_government,Habiganj,positive,1,0.8567626688872709,0.14285714285714285
post_forming_government,Habiganj,sarcastic_negative,5,0.46323225833591275,0.7142857142857143
post_forming_government,Jamalpur,negative,8,0.5456313503978395,0.4
post_forming_government,Jamalpur,positive,4,0.4248533589576392,0.2
post_forming_government,Jamalpur,sarcastic_negative,8,0.4170421971926764,0.4
post_forming_government,Jashore,negative,1,0.4565940580387989,0.25
post_forming_government,Jashore,positive,1,0.3925120606402644,0.25
post_forming_government,Jashore,sarcastic_negative,2,0.491859522509971,0.5
post_forming_government,Jessore,negative,8,0.4088814788814204,0.3333333333333333
post_forming_government,Jessore,neutral,2,0.5314158613318305,0.08333333333333333
post_forming_government,Jessore,positive,1,0.5268631441889234,0.041666666666666664
post_forming_government,Jessore,sarcastic_negative,13,0.4291059431136763,0.5416666666666666
post_forming_government,Jhalokati,sarcastic_negative,1,0.4767416103042577,1.0
post_forming_government,Jhenaidah,positive,1,0.448943885725527,0.16666666666666666
post_forming_government,Jhenaidah,sarcastic_negative,5,0.39301702460361687,0.8333333333333334
post_forming_government,Joypurhat,negative,2,0.46319253552575135,0.4
post_forming_government,Joypurhat,positive,3,0.5046574491636576,0.6
post_forming_government,Khulna,negative,37,0.4987166826768063,0.31092436974789917
post_forming_government,Khulna,neutral,11,0.6363308788601757,0.09243697478991597
post_forming_government,Khulna,positive,19,0.4935807613691591,0.15966386554621848
post_forming_government,Khulna,sarcastic_negative,52,0.4345066167041488,0.4369747899159664
post_forming_government,Kishoreganj,negative,5,0.4396032944031842,0.17857142857142858
post_forming_government,Kishoreganj,neutral,2,0.7077431480790246,0.07142857142857142
post_forming_government,Kishoreganj,positive,2,0.3906754359129528,0.07142857142857142
post_forming_government,Kishoreganj,sarcastic_negative,19,0.4463183368681643,0.6785714285714286
post_forming_government,Kurigram,sarcastic_negative,1,0.4368165232763549,1.0
post_forming_government,Kushtia,negative,6,0.46810117610895724,0.24
post_forming_government,Kushtia,neutral,2,0.47625965196626413,0.08
post_forming_government,Kushtia,positive,4,0.5170625749050796,0.16
post_forming_government,Kushtia,sarcastic_negative,13,0.3996685831463198,0.52
post_forming_government,Lakshmipur,negative,11,0.5013882603757905,0.5
post_forming_government,Lakshmipur,positive,2,0.708181249694303,0.09090909090909091
post_forming_government,Lakshmipur,sarcastic_negative,9,0.47425839318077795,0.4090909090909091
post_forming_government,Lalmonirhat,negative,2,0.4914754382411028,0.2222222222222222
post_forming_government,Lalmonirhat,positive,4,0.4747310904772107,0.4444444444444444
post_forming_government,Lalmonirhat,sarcastic_negative,3,0.5110197848893142,0.3333333333333333
post_forming_government,Madaripur,negative,1,0.6345776506511418,0.25
post_forming_government,Madaripur,positive,1,0.6385479605291338,0.25
post_forming_government,Madaripur,sarcastic_negative,2,0.561878438189543,0.5
post_forming_government,Magura,negative,5,0.46311661751548794,0.5555555555555556
post_forming_government,Magura,sarcastic_negative,4,0.41124636343747145,0.4444444444444444
post_forming_government,Manikganj,negative,1,0.45133127207574303,0.09090909090909091
post_forming_government,Manikganj,neutral,1,0.5562736999378194,0.09090909090909091
post_forming_government,Manikganj,positive,3,0.4660273401615742,0.2727272727272727
post_forming_government,Manikganj,sarcastic_negative,6,0.5232316052201704,0.5454545454545454
post_forming_government,Moulvibazar,negative,1,0.38175011100654455,1.0
post_forming_government,Munshiganj,negative,3,0.4194204316263428,0.25
post_forming_government,Munshiganj,neutral,1,0.37558186543023186,0.08333333333333333
post_forming_government,Munshiganj,positive,1,0.4775702062357896,0.08333333333333333
post_forming_government,Munshiganj,sarcastic_negative,7,0.4719841346928903,0.5833333333333334
post_forming_government,Mymensingh,negative,20,0.5136681431969722,0.36363636363636365
post_forming_government,Mymensingh,neutral,4,0.8050278403294301,0.07272727272727272
post_forming_government,Mymensingh,positive,7,0.5463235189194863,0.12727272727272726
post_forming_government,Mymensingh,sarcastic_negative,24,0.4825839409589316,0.43636363636363634
post_forming_government,Naogaon,negative,2,0.4441206030341854,0.3333333333333333
post_forming_government,Naogaon,neutral,1,0.5986488598257312,0.16666666666666666
post_forming_government,Naogaon,positive,2,0.46794969611985676,0.3333333333333333
post_forming_government,Naogaon,sarcastic_negative,1,0.5252766972663336,0.16666666666666666
post_forming_government,Narail,negative,3,0.44446433532303914,0.42857142857142855
post_forming_government,Narail,neutral,2,0.6628105858558626,0.2857142857142857
post_forming_government,Narail,positive,2,0.39384632020374205,0.2857142857142857
post_forming_government,Narayanganj,negative,8,0.46357237650170124,0.3333333333333333
post_forming_government,Narayanganj,neutral,1,0.38115145289094887,0.041666666666666664
post_forming_government,Narayanganj,positive,6,0.5062651574660172,0.25
post_forming_government,Narayanganj,sarcastic_negative,9,0.5154487764136759,0.375
post_forming_government,Narsingdi,negative,6,0.46169767817133606,0.3333333333333333
post_forming_government,Narsingdi,neutral,2,0.7099697570390608,0.1111111111111111
post_forming_government,Narsingdi,positive,3,0.6110561246223248,0.16666666666666666
post_forming_government,Narsingdi,sarcastic_negative,7,0.3870646890481217,0.3888888888888889
post_forming_government,Natore,negative,4,0.507777851825035,0.2857142857142857
post_forming_government,Natore,neutral,2,0.6042915167255434,0.14285714285714285
post_forming_government,Natore,positive,1,0.5157858654597764,0.07142857142857142
post_forming_government,Natore,sarcastic_negative,7,0.4638401127888869,0.5
post_forming_government,Netrokona,negative,1,0.4801975262825195,0.5
post_forming_government,Netrokona,neutral,1,0.46674403165772105,0.5
post_forming_government,Nilphamari,negative,2,0.4310706800293638,0.5
post_forming_government,Nilphamari,positive,1,0.37287333621656565,0.25
post_forming_government,Nilphamari,sarcastic_negative,1,0.5231243912351558,0.25
post_forming_government,Noakhali,negative,16,0.45660026411371774,0.3137254901960784
post_forming_government,Noakhali,neutral,5,0.4650771666331409,0.09803921568627451
post_forming_government,Noakhali,positive,9,0.44962884668741715,0.17647058823529413
post_forming_government,Noakhali,sarcastic_negative,21,0.4651063169062225,0.4117647058823529
post_forming_government,Pabna,negative,12,0.5372057147668652,0.35294117647058826
post_forming_government,Pabna,neutral,4,0.6456663105465261,0.11764705882352941
post_forming_government,Pabna,positive,3,0.507893873158162,0.08823529411764706
post_forming_government,Pabna,sarcastic_negative,15,0.44528272348194414,0.4411764705882353
post_forming_government,Panchagarh,negative,3,0.5138540006255816,0.42857142857142855
post_forming_government,Panchagarh,sarcastic_negative,4,0.49922197882142094,0.5714285714285714
post_forming_government,Patuakhali,negative,5,0.47967505152889195,0.35714285714285715
post_forming_government,Patuakhali,neutral,2,0.3106946573865694,0.14285714285714285
post_forming_government,Patuakhali,positive,2,0.7253969782373617,0.14285714285714285
post_forming_government,Patuakhali,sarcastic_negative,5,0.39552138439364504,0.35714285714285715
post_forming_government,Pirojpur,negative,1,0.47799794511423005,0.2
post_forming_government,Pirojpur,positive,1,0.6841088638409761,0.2
post_forming_government,Pirojpur,sarcastic_negative,3,0.395476422449125,0.6
post_forming_government,Rajbari,negative,1,0.6841401981225872,1.0
post_forming_government,Rajshahi,negative,18,0.5006117999934322,0.3829787234042553
post_forming_government,Rajshahi,neutral,4,0.6504970694000894,0.0851063829787234
post_forming_government,Rajshahi,positive,9,0.5657155425390253,0.19148936170212766
post_forming_government,Rajshahi,sarcastic_negative,16,0.4270820041747297,0.3404255319148936
post_forming_government,Rangamati,negative,1,0.6542019331499693,0.16666666666666666
post_forming_government,Rangamati,positive,1,0.6938070689355245,0.16666666666666666
post_forming_government,Rangamati,sarcastic_negative,4,0.4453985262098734,0.6666666666666666
post_forming_government,Rangpur,negative,14,0.4827783354616635,0.25
post_forming_government,Rangpur,neutral,7,0.6024617557740914,0.125
post_forming_government,Rangpur,positive,6,0.5684608457405343,0.10714285714285714
post_forming_government,Rangpur,sarcastic_negative,29,0.4559785080719927,0.5178571428571429
post_forming_government,Satkhira,negative,7,0.5576373998489977,0.3684210526315789
post_forming_government,Satkhira,neutral,3,0.7358362377678159,0.15789473684210525
post_forming_government,Satkhira,positive,3,0.5017034500233758,0.15789473684210525
post_forming_government,Satkhira,sarcastic_negative,6,0.46019065589623254,0.3157894736842105
post_forming_government,Shariatpur,positive,2,0.4779433261416771,0.5
post_forming_government,Shariatpur,sarcastic_negative,2,0.5006682665579958,0.5
post_forming_government,Sherpur,negative,4,0.5203719226708088,0.3076923076923077
post_forming_government,Sherpur,neutral,1,0.6558349834796988,0.07692307692307693
post_forming_government,Sherpur,positive,3,0.572248686833333,0.23076923076923078
post_forming_government,Sherpur,sarcastic_negative,5,0.48569136421370745,0.38461538461538464
post_forming_government,Sirajganj,negative,7,0.5906069313466452,0.25
post_forming_government,Sirajganj,neutral,2,0.48581865455126405,0.07142857142857142
post_forming_government,Sirajganj,positive,8,0.5109546678266879,0.2857142857142857
post_forming_government,Sirajganj,sarcastic_negative,11,0.46297455131936704,0.39285714285714285
post_forming_government,Sunamganj,negative,4,0.6312255013857059,0.4444444444444444
post_forming_government,Sunamganj,positive,1,0.7087181329782911,0.1111111111111111
post_forming_government,Sunamganj,sarcastic_negative,4,0.38142128929687447,0.4444444444444444
post_forming_government,Sylhet,negative,29,0.5078219257453629,0.43283582089552236
post_forming_government,Sylhet,neutral,6,0.4895285676586472,0.08955223880597014
post_forming_government,Sylhet,positive,4,0.627712492342411,0.05970149253731343
post_forming_government,Sylhet,sarcastic_negative,28,0.4609081121007123,0.417910447761194
post_forming_government,Tangail,negative,6,0.533802237341804,0.20689655172413793
post_forming_government,Tangail,neutral,3,0.3902989488864004,0.10344827586206896
post_forming_government,Tangail,sarcastic_negative,20,0.41606491721514827,0.6896551724137931
post_forming_government,Thakurgaon,negative,4,0.4432779244439475,0.4444444444444444
post_forming_government,Thakurgaon,neutral,2,0.7595869229793044,0.2222222222222222
post_forming_government,Thakurgaon,positive,1,0.6274093391184877,0.1111111111111111
post_forming_government,Thakurgaon,sarcastic_negative,2,0.5477018148179924,0.2222222222222222
post_forming_government,কিশোরগঞ্জ,negative,2,0.40241800313281273,0.16666666666666666
post_forming_government,কিশোরগঞ্জ,neutral,1,0.8678840748810874,0.08333333333333333
post_forming_government,কিশোরগঞ্জ,positive,2,0.5375417997115399,0.16666666666666666
post_forming_government,কিশোরগঞ্জ,sarcastic_negative,7,0.42134763868704866,0.5833333333333334
post_forming_government,কুড়িগ্রাম,sarcastic_negative,1,0.4981381582304345,1.0
post_forming_government,কুষ্টিয়া,positive,1,0.42932285202219583,0.2
post_forming_government,কুষ্টিয়া,sarcastic_negative,4,0.4680513572117234,0.8
post_forming_government,গাইবান্ধা,negative,1,0.47488846217216285,0.5
post_forming_government,গাইবান্ধা,positive,1,0.8569947780231462,0.5
post_forming_government,গোপালগঞ্জ,negative,1,0.7918625168991604,1.0
post_forming_government,চাঁদপুর,negative,1,0.37888426647460177,0.16666666666666666
post_forming_government,চাঁদপুর,neutral,1,0.806494731556269,0.16666666666666666
post_forming_government,চাঁদপুর,positive,3,0.4693510776459375,0.5
post_forming_government,চাঁদপুর,sarcastic_negative,1,0.4092028809907899,0.16666666666666666
post_forming_government,চাঁপাইনবাবগঞ্জ,negative,1,0.5479568236314724,0.3333333333333333
post_forming_government,চাঁপাইনবাবগঞ্জ,neutral,1,0.4321465586237493,0.3333333333333333
post_forming_government,চাঁপাইনবাবগঞ্জ,sarcastic_negative,1,0.5371343043741496,0.3333333333333333
post_forming_government,চুয়াডাঙ্গা,negative,1,0.6681457771726003,1.0
post_forming_government,জামালপুর,negative,2,0.4757057401941631,0.6666666666666666
post_forming_government,জামালপুর,sarcastic_negative,1,0.49860273378900866,0.3333333333333333
post_forming_government,ঝালকাঠি,negative,1,0.41830439799433744,1.0
post_forming_government,ঝিনাইদহ,negative,2,0.4544542528562282,0.5
post_forming_government,ঝিনাইদহ,neutral,1,0.2966171249170735,0.25
post_forming_government,ঝিনাইদহ,sarcastic_negative,1,0.4641314207497259,0.25
post_forming_government,টাঙ্গাইল,negative,1,0.771119647786688,1.0
post_forming_government,ঠাকুরগাঁও,neutral,1,0.40518373296233656,0.3333333333333333
post_forming_government,ঠাকুরগাঁও,sarcastic_negative,2,0.42951032832179115,0.6666666666666666
post_forming_government,দিনাজপুর,negative,2,0.6041726721634062,0.5
post_forming_government,দিনাজপুর,positive,1,0.5215135903562513,0.25
post_forming_government,দিনাজপুর,sarcastic_negative,1,0.5503467885531803,0.25
post_forming_government,নওগাঁ,negative,2,0.5491206763787961,0.6666666666666666
post_forming_government,নওগাঁ,positive,1,0.5950126399193969,0.3333333333333333
post_forming_government,নরসিংদী,negative,5,0.48323162588560215,0.3125
post_forming_government,নরসিংদী,neutral,3,0.5766388320583455,0.1875
post_forming_government,নরসিংদী,positive,1,0.48491488332383664,0.0625
post_forming_government,নরসিংদী,sarcastic_negative,7,0.4799218672288597,0.4375
post_forming_government,নাটোর,negative,1,0.6079264244747827,0.2
post_forming_government,নাটোর,neutral,1,0.5316318273980246,0.2
post_forming_government,নাটোর,positive,1,0.5575613601052467,0.2
post_forming_government,নাটোর,sarcastic_negative,2,0.4719830881333632,0.4
post_forming_government,নারায়ণগঞ্জ,negative,1,0.5332615077703403,1.0
post_forming_government,নীলফামারী,negative,1,0.36065120921159793,1.0
post_forming_government,নোয়াখালী,negative,3,0.56736605597683,0.5
post_forming_government,নোয়াখালী,sarcastic_negative,3,0.46057688996766005,0.5
post_forming_government,পঞ্চগড়,negative,1,0.5598709371071264,0.3333333333333333
post_forming_government,পঞ্চগড়,positive,2,0.5039581868379593,0.6666666666666666
post_forming_government,পটুয়াখালী,sarcastic_negative,1,0.4445360376213874,1.0
post_forming_government,পাবনা,negative,4,0.4766515408558065,0.5
post_forming_government,পাবনা,sarcastic_negative,4,0.5409548293551547,0.5
post_forming_government,পিরোজপুর,negative,1,0.3282707421215076,0.5
post_forming_government,পিরোজপুর,sarcastic_negative,1,0.364670059862047,0.5
post_forming_government,ফরিদপুর,negative,3,0.43065301592656596,0.6
post_forming_government,ফরিদপুর,neutral,1,0.4385269966730856,0.2
post_forming_government,ফরিদপুর,positive,1,0.5614298204589795,0.2
post_forming_government,বগুড়া,negative,4,0.40540750034205697,0.5
post_forming_government,বগুড়া,neutral,1,0.5562649569683183,0.125
post_forming_government,বগুড়া,positive,1,0.3713914341078177,0.125
post_forming_government,বগুড়া,sarcastic_negative,2,0.47794186115550746,0.25
post_forming_government,বরগুনা,neutral,1,0.32172430452814754,0.5
post_forming_government,বরগুনা,sarcastic_negative,1,0.42117788056115757,0.5
post_forming_government,বাগেরহাট,sarcastic_negative,1,0.5079084018814173,1.0
post_forming_government,বান্দরবান,negative,1,0.5328136679377689,0.5
post_forming_government,বান্দরবান,sarcastic_negative,1,0.5670698299162058,0.5
post_forming_government,ব্রাহ্মণবাড়িয়া,negative,1,0.4565440159502,1.0
post_forming_government,ভোলা,negative,2,0.4772329509931741,0.4
post_forming_government,ভোলা,neutral,1,0.8677250797606244,0.2
post_forming_government,ভোলা,sarcastic_negative,2,0.458566733682769,0.4
post_forming_government,ময়মনসিংহ,positive,1,0.5568586987094688,0.2
post_forming_government,ময়মনসিংহ,sarcastic_negative,4,0.4163175017246368,0.8
post_forming_government,মাগুরা,sarcastic_negative,1,0.3705272063932916,1.0
post_forming_government,মানিকগঞ্জ,sarcastic_negative,1,0.66262602422867,1.0
post_forming_government,মৌলভীবাজার,neutral,1,0.47137180255457584,1.0
post_forming_government,যশোর,negative,1,0.4245201087628608,0.14285714285714285
post_forming_government,যশোর,positive,3,0.37499651643541404,0.42857142857142855
post_forming_government,যশোর,sarcastic_negative,3,0.4218463996847137,0.42857142857142855
post_forming_government,রাঙ্গামাটি,sarcastic_negative,1,0.35210524474978794,1.0
post_forming_government,রাজবাড়ী,positive,1,0.5364398311624997,1.0
post_forming_government,লক্ষ্মীপুর,sarcastic_negative,1,0.4353283950970393,1.0
post_forming_government,লালমনিরহাট,positive,1,0.5854550751371448,1.0
post_forming_government,শরীয়তপুর,positive,1,0.40336178021956265,1.0
post_forming_government,শেরপুর,sarcastic_negative,2,0.5571135322200509,1.0
post_forming_government,সাতক্ষীরা,negative,2,0.4110666270984097,0.6666666666666666
post_forming_government,সাতক্ষীরা,sarcastic_negative,1,0.4747693868045115,0.3333333333333333
post_forming_government,সিরাজগঞ্জ,negative,2,0.5140717908713194,0.6666666666666666
post_forming_government,সিরাজগঞ্জ,sarcastic_negative,1,0.8056526614539347,0.3333333333333333
post_forming_government,সুনামগঞ্জ,positive,1,0.3488746122666875,0.5
post_forming_government,সুনামগঞ্জ,sarcastic_negative,1,0.3900916253687282,0.5
post_forming_government,হবিগঞ্জ,negative,1,0.6379842567659965,1.0
